text,label
 sea lays rock rock envelope envelope paper paper words,0
 mum repent,0
 sorry going home first daddy come fetch later,0
 leave de start prepare next,0
 yes baby study positions kama sutra,0
 en chikku nange bakra msg kalstiya tea coffee,0
 carlos minute still need buy,0
 pay lt decimal gt lakhs,0
 good evening ttyl,0
 u receive msg,0
 ho ho big belly laugh see ya tomo,0
 sms ac sun posts hello seem cool wanted say hi hi stop send stop,1
 get ur st ringtone free reply msg tone gr top tones phone every week per wk opt send stop,1
 ditto worry saying anything anymore like said last night whatever want peace,0
 got lt gt way could pick,0
 dont knw pa drink milk,0
 maybe say hi find got card great escape wetherspoons,0
 piggy r u awake bet u still sleeping going lunch,0
 cause freaky lol,0
 missed call cause yelling scrappy miss u wait u come home lonely today,0
 hex place talk explain,0
 log wat sdryb,0
 xy going e lunch,0
 hi sue years old work lapdancer love sex text live bedroom text sue textoperator g da ppmsg,1
 wanted ask wait finish lect cos lect finishes hour anyway,0
 finished work yet,0
 every king crying baby every great building map imprtant u r today u wil reach tomorw gud ni,0
 dear cherthala case u r coming cochin pls call bfore u start shall also reach accordingly tell day u r coming tmorow engaged ans holiday,0
 thanks love torch bold,0
 forwarded please call immediately urgent message waiting,1
 farm open,0
 sorry trouble u buy dad big small sat n sun thanx,0
 sister law hope great month saying hey abiola,0
 purchase stuff today mail po box number,0
 ah poop looks like ill prob send laptop get fixed cuz gpu problem,0
 good good job like entrepreneurs,0
 aight close still around alex place,0
 meet corporation st outside gap see mind working,0
 mum ask buy food home,0
 k u also dont msg reply msg,0
 much r willing pay,0
 sorry call later,0
 important prevent dehydration giving enough fluids,0
 thats bit weird even supposed happening good idea sure pub,0
 true dear sat pray evening felt sms time,0
 think get away trek long family town sorry,0
 wanna gym harri,0
 quite late lar ard anyway wun b drivin,0
 review keep fantastic nokia n gage game deck club nokia go www cnupdates com newsletter unsubscribe alerts reply word,1
 mths half price orange line rental latest camera phones free phone mths call mobilesdirect free update stoptxt cs,1
 height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt didnt move said made students wont even start datz confidence,0
 seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke,0
 pm cost p,1
 save stress person dorm account send account details money sent,0
 also knows lunch menu da know,0
 stuff sell tell,0
 error,1
 book lesson msg call work sth going get specs membership px,0
 guaranteed cash prize claim yr prize call customer service representative pm,1
 macha dont feel upset assume mindset believe one evening wonderful plans us let life begin call anytime,0
 oh send address,0
 fine anytime best,0
 wondar full flim,0
 ya even cookies jelly,0
 world running still maybe feeling admit mad correction let call life keep running world may u r also running lets run,0
 got looks scrumptious daddy wants eat night long,0
 cos lar ba dao ok pm lor u never ask go ah said u would ask fri said u ask today,0
 alright omw gotta change order half th,0
 exactly anyways far jide study visiting,0
 dunno u ask,0
 email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email call,1
 spring coming early yay,0
 lol feel bad use money take steak dinner,0
 even u dont get trouble convincing tel twice tel neglect msgs dont c read dont reply,0
 leaving qatar tonite search opportunity went fast pls add ur prayers dear rakhesh,0
 one talking,0
 thanks looking really appreciate,0
 hi customer loyalty offer new nokia mobile txtauction txt word start get ctxt tc p mtmsg,1
 wish,0
 haha mayb u rite u know well da feeling liked someone gd lor u faster go find one gals group attached liao,0
 yes glad made,0
 well little time thing good times ahead,0
 got room soon put clocks back til shouted everyone get realised wahay another hour bed,0
 ok may free gym,0
 men like shorter ladies gaze eyes,0
 dunno jus say go lido time,0
 promise take good care princess run please send pics get chance ttyl,0
 u subscribed best mobile content service uk per days send stop helpline,1
 reason spoken year anyways great week best exam,0
 monday next week give full gist,0
 realize years thousands old ladies running around tattoos,1
 important customer service announcement premier,1
 dont gimme lip caveboy,0
 get library,0
 realy sorry recognise number confused r u please,0
 didnt holla,0
 cant think anyone spare room top head,0
 faith makes things possible hope makes things work love makes things beautiful may three christmas merry christmas,0
 u made appointment,0
 call carlos phone vibrate acting might hear texts,0
 romantic paris nights flights book next year call ts cs apply,1
 grandmas oh dear u still ill felt shit morning think hungover another night leave sat,0
 urgent ur guaranteed award still unclaimed call closingdate claimcode pmmorefrommobile bremoved mobypobox ls yf,1
 nothing jus tot u would ask cos u ba gua went mt faber yest yest jus went already mah today going jus call lor,0
 wishing family merry x mas happy new year advance,0
 ur awarded city break could win summer shopping spree every wk txt store skilgme tscs winawk age perwksub,1
 nt goin got somethin unless meetin dinner lor haha wonder go tis time,0
 sorry call later,0
 cant pick phone right pls send message,0
 lol know dramatic schools already closed tomorrow apparently drive inch snow supposed get,0
 getting anywhere damn job hunting,0
 lol u drunkard hair moment yeah still tonight wats plan,0
 idc get weaseling way shit twice row,0
 wil lt gt minutes got space,0
 sleeping surfing,0
 thanks picking trash,0
 go tell friend sure want live smokes much spend hours begging come smoke,0
 hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx,0
 happy new year dear brother really miss got number decided send text wishing happiness abiola,0
 means get door,0
 opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0
 hmmm thought said hours slave late punish,0
 beerage,0
 important customer service announcement premier call freephone,1
 dont think turns like randomlly within min opening,0
 supposed make still town though,0
 time fixes spelling sometimes gets completely diff word go figure,0
 ever thought living good life perfect partner txt back name age join mobile community p sms,1
 free top polyphonic tones call national rate get toppoly tune sent every week text subpoly per pole unsub,1
 gud mrng dear hav nice day,0
 hoping enjoyed game yesterday sorry touch pls know fondly bein thot great week abiola,0
 e best ur driving tmr,0
 u dogbreath sounding like jan c al,0
 omg want scream weighed lost weight woohoo,0
 generally one uncountable noun u dictionary pieces research,0
 really getting hanging around,0
 orange customer may claim free camera phone upgrade loyalty call offer ends thmarch c apply opt availa,1
 petey boy whereare friendsare thekingshead come canlove nic,0
 ok msg u b leave house,0
 gimme lt gt minutes ago,0
 last chance claim ur worth discount vouchers today text shop savamob offers mobile cs savamob pobox uz sub,1
 appt lt time gt fault u listen told u twice,0
 free st week nokia tone ur mobile every week txt nokia get txting tell ur mates www getzed co uk pobox w wq norm p tone,1
 guaranteed award even cashto claim ur award call free stop getstop php rg jx,1
 k,0
 dled imp,0
 sure make sure knows smokin yet,0
 boooo always work quit,0
 taking half day leave bec well,0
 ugh wanna get bed warm,0
 nervous lt gt,0
 ring comes guys costumes gift future yowifes hint hint,0
 congratulations ur awarded either cd gift vouchers free entry weekly draw txt music tncs www ldew com win ppmx age,1
 borrow ur bag ok,0
 u outbid simonwatson shinco dvd plyr bid visit sms ac smsrewards end bid notifications reply end,1
 boytoy miss happened,0
 lots used ones babe model help youi bring match,0
 also bringing galileo dobby,0
 responding,0
 boo babe u enjoyin yourjob u seemed b gettin well hunny hope ure ok take care llspeak u soonlots loveme xxxx,0
 good afternoon starshine boytoy crave yet ache fuck sips cappuccino miss babe teasing kiss,0
 road cant txt,0
 smsservices yourinclusive text credits pls goto www comuk net login qxj unsubscribe stop extra charge help comuk cm ae,1
 p alfie moon children need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity,1
 good evening ttyl,0
 hmm bits pieces lol sighs,0
 hahaha use brain dear,0
 hey got mail,0
 sorry light turned green meant another friend wanted lt gt worth may around,0
 thanks yesterday sir wonderful hope enjoyed burial mojibiola,0
